Course,DayOfWeek,TimeSlot,AttendanceRate
OOP,Thursday,10:00,87.59464156054561
IoT,Thursday,10:00,72.07652547971557
IoT,Friday,11:00,96.04965376976452
DBMS,Thursday,10:00,81.47163526229099
IoT,Tuesday,10:00,92.45326873310881
IoT,Monday,13:00,73.31640202008272
OOP,Friday,10:00,98.96205151201018
OOP,Monday,13:00,98.67261742734415
MFA,Wednesday,12:00,73.33873555144163
DS,Monday,10:00,77.03221502768524
OOP,Thursday,11:00,85.6678991583004
MFA,Wednesday,11:00,97.24471199854548
IoT,Tuesday,12:00,95.35896187246652
IoT,Friday,13:00,86.06266110267646
OOP,Thursday,12:00,82.05797259095984
OOP,Thursday,09:00,82.7098705029909
IoT,Wednesday,10:00,77.5720117904066
DBMS,Wednesday,11:00,84.26017582141435
OOP,Thursday,10:00,79.46428886835234
MFA,Thursday,09:00,95.12905368708266
OOP,Thursday,13:00,80.51395801682938
DS,Wednesday,13:00,77.71883431610712
DS,Wednesday,09:00,84.14474886655096
MFA,Monday,09:00,80.35170860461076
MFA,Thursday,12:00,86.827904759754
DS,Wednesday,09:00,79.15660857487633
DBMS,Tuesday,12:00,79.6142641604442
MFA,Friday,12:00,75.42797008733653
DS,Monday,13:00,96.12107522747074
MFA,Thursday,13:00,81.90769543046011
OOP,Friday,10:00,93.3854199321408
DS,Thursday,11:00,92.39499590142525
DBMS,Monday,12:00,96.5158410923816
DBMS,Tuesday,12:00,85.74695970099128
IoT,Wednesday,11:00,83.39164951683041
DS,Tuesday,10:00,79.15613929377747
DS,Monday,09:00,97.08243367901969
IoT,Monday,11:00,93.03344368487524
DS,Tuesday,11:00,92.38049128867172
DS,Friday,09:00,95.30503629981095
MFA,Friday,13:00,92.72969439761084
OOP,Tuesday,13:00,71.0312198509314
OOP,Friday,09:00,95.06740383987326
OOP,Tuesday,10:00,97.27156357605045
DBMS,Tuesday,09:00,82.05878666408908
IoT,Thursday,12:00,81.77940911108743
IoT,Friday,13:00,88.61755450948678
DBMS,Friday,11:00,95.23975555773757
MFA,Monday,11:00,72.51082616358549
IoT,Wednesday,11:00,71.50791544278945
OOP,Monday,13:00,95.19121742863516
MFA,Monday,12:00,87.390140656382
DS,Friday,09:00,97.17728286993295
DS,Monday,12:00,75.69157338478978
DBMS,Monday,09:00,95.27101392512891
IoT,Monday,13:00,88.77033974102501
DBMS,Wednesday,12:00,72.40519781194024
DBMS,Tuesday,12:00,71.28867307026648
OOP,Wednesday,09:00,99.68225076880324
MFA,Friday,13:00,84.29228721210801
DS,Tuesday,13:00,72.80537238028867
IoT,Friday,11:00,71.10941893359549
DBMS,Tuesday,13:00,94.283242695211
OOP,Tuesday,11:00,75.1933193734331
DS,Thursday,11:00,72.94556131205685
MFA,Monday,13:00,89.6073818320744
OOP,Tuesday,13:00,84.59627713857762
MFA,Thursday,12:00,95.89584557056445
OOP,Monday,13:00,73.9598622988813
OOP,Tuesday,13:00,70.70609884751734
DBMS,Tuesday,11:00,92.99690052354352
IoT,Friday,11:00,94.68239922174679
IoT,Friday,12:00,89.60481496153785
OOP,Wednesday,13:00,70.81750476222317
DS,Monday,11:00,75.12573623399379
OOP,Thursday,11:00,92.94959297917565
DBMS,Tuesday,11:00,88.83638819834762
MFA,Friday,11:00,85.49324713689221
OOP,Tuesday,13:00,73.75416421245806
DS,Tuesday,13:00,83.16383854758145
DS,Friday,10:00,92.44988572750634
DBMS,Thursday,09:00,81.15727993420809
IoT,Tuesday,09:00,96.53448565964152
DBMS,Monday,12:00,98.15400874532811
MFA,Thursday,12:00,71.1404242612274
DBMS,Monday,13:00,75.77571963081537
DS,Friday,12:00,70.21700113253598
IoT,Tuesday,09:00,98.75861377490621
OOP,Thursday,13:00,98.30150468007804
DBMS,Monday,11:00,95.26928863540952
OOP,Monday,09:00,78.24250526431904
DBMS,Friday,12:00,80.44199795257072
DBMS,Thursday,11:00,80.36457068517508
DS,Tuesday,11:00,73.577863885052
OOP,Wednesday,12:00,91.64755364704334
OOP,Tuesday,09:00,77.54019475184305
OOP,Wednesday,10:00,89.21984400861342
OOP,Tuesday,11:00,91.14695335833929
DS,Monday,13:00,99.65446842166003
DBMS,Wednesday,09:00,78.45478012391895
DBMS,Friday,11:00,90.50686223909098
DS,Thursday,10:00,74.72555686658522
DS,Friday,11:00,89.38652049494861
DS,Monday,09:00,76.82397868411323
MFA,Wednesday,09:00,78.48177497861286
DBMS,Monday,09:00,72.46215096038718
OOP,Tuesday,11:00,82.08547918773549
MFA,Thursday,10:00,73.88702164783733
MFA,Thursday,10:00,81.05735754254572
DS,Tuesday,13:00,94.27859645331378
OOP,Tuesday,13:00,80.35643755794457
IoT,Thursday,13:00,81.61064223978583
DBMS,Thursday,11:00,84.29073299220505
DBMS,Thursday,11:00,90.74567826405918
MFA,Wednesday,12:00,81.2720776130514
IoT,Friday,09:00,71.1028643611925
OOP,Thursday,11:00,97.51477374641959
DS,Friday,11:00,74.37231579020963
DBMS,Thursday,12:00,94.31549014531805
MFA,Thursday,11:00,90.52118103927947
OOP,Monday,12:00,91.36255607543701
DS,Tuesday,12:00,80.2322909430223
DBMS,Thursday,10:00,93.59265659716698
MFA,Tuesday,12:00,81.67751717231147
DBMS,Thursday,13:00,90.1086300649311
MFA,Wednesday,10:00,81.85351052821667
OOP,Wednesday,10:00,81.64639919680798
DS,Friday,09:00,70.98717247898423
OOP,Tuesday,12:00,91.46504040493681
IoT,Friday,11:00,70.84552386921608
IoT,Thursday,11:00,97.45697178570768
DS,Thursday,09:00,83.22904014652823
IoT,Wednesday,10:00,78.4476520622885
DBMS,Tuesday,09:00,75.00964841623656
IoT,Friday,12:00,96.43050089047294
DS,Tuesday,09:00,71.43512631216213
IoT,Wednesday,10:00,97.70502285074055
DS,Friday,13:00,88.19125421775612
IoT,Tuesday,09:00,76.8576065004449
OOP,Friday,13:00,78.48157489164487
DS,Friday,11:00,71.47089871818893
OOP,Monday,10:00,85.90594996288206
DBMS,Friday,10:00,87.25151793461393
OOP,Monday,11:00,76.90001902678169
DBMS,Tuesday,11:00,71.0355318360594
OOP,Monday,11:00,76.37542555393074
OOP,Wednesday,12:00,72.93297835799112
IoT,Monday,11:00,98.3580441291781
OOP,Thursday,12:00,87.62730815033069
OOP,Wednesday,11:00,90.48225733314351
DS,Tuesday,11:00,73.15415451431338
MFA,Wednesday,11:00,78.52243431687597
IoT,Monday,09:00,87.71531107281999
IoT,Monday,10:00,75.00703521085583
OOP,Wednesday,13:00,95.28683761797956
DBMS,Thursday,09:00,94.95240163582322
DBMS,Wednesday,09:00,77.89915921103047
OOP,Tuesday,13:00,86.56829900257429
DS,Wednesday,12:00,81.82773668382296
DBMS,Monday,10:00,76.47388072848987
DS,Monday,12:00,86.91128677395628
OOP,Tuesday,12:00,93.96833305757386
DS,Tuesday,10:00,82.40843181234554
DS,Thursday,13:00,93.11970411510131
OOP,Wednesday,10:00,84.66681790112132
IoT,Monday,13:00,93.39995730314573
IoT,Tuesday,09:00,88.57480095927536
DBMS,Tuesday,09:00,95.71218313157279
DBMS,Wednesday,09:00,73.05275174772805
IoT,Thursday,13:00,94.66665035432435
DS,Monday,12:00,86.77734037440898
DBMS,Thursday,09:00,96.2637731872207
DS,Wednesday,09:00,72.1783549228879
OOP,Wednesday,13:00,72.98851508118598
MFA,Monday,12:00,99.66929689059997
MFA,Tuesday,12:00,93.40005162042
MFA,Friday,11:00,77.24597616448068
DBMS,Wednesday,09:00,76.17025537629318
OOP,Thursday,12:00,88.39069479814822
MFA,Friday,11:00,86.98046860273472
IoT,Friday,11:00,89.78455531811701
MFA,Monday,10:00,73.43352624707867
OOP,Friday,10:00,75.25049861484158
OOP,Friday,09:00,75.04165667337112
DBMS,Wednesday,10:00,98.68832251178794
OOP,Wednesday,09:00,85.87505903540169
MFA,Monday,09:00,86.8038371423941
DS,Monday,11:00,99.36305601287982
IoT,Tuesday,09:00,75.08447843020471
IoT,Friday,13:00,84.51275074060452
IoT,Wednesday,11:00,87.33988849203023
MFA,Friday,11:00,88.32108227313142
DS,Wednesday,09:00,96.69079581227425
DBMS,Thursday,13:00,83.74535335669479
IoT,Thursday,09:00,81.13886780678624
DBMS,Friday,10:00,73.3352185772382
IoT,Thursday,09:00,82.77139502110018
OOP,Monday,11:00,76.42332181926726
OOP,Wednesday,09:00,82.23488743440194
MFA,Monday,11:00,99.15198128040991
IoT,Thursday,11:00,75.27812296901641
MFA,Thursday,12:00,77.64606545431673
DS,Thursday,11:00,94.76926147968908
DS,Monday,09:00,91.03036376131969
DS,Friday,11:00,98.56579152000026
OOP,Friday,10:00,80.34262060816074
IoT,Wednesday,11:00,72.0349293179249
IoT,Thursday,10:00,95.00385137949655
OOP,Monday,11:00,76.79229155635444
DS,Tuesday,10:00,93.31731101078049
MFA,Wednesday,12:00,75.17389783180873
IoT,Monday,10:00,89.74232569057818
IoT,Tuesday,10:00,93.13505151613714
DS,Thursday,11:00,74.71655610876884
DBMS,Friday,09:00,93.13966978157617
DS,Thursday,09:00,97.21666109185372
DS,Thursday,11:00,81.51451182388246
MFA,Wednesday,09:00,95.52182197872176
OOP,Tuesday,09:00,81.17197355655553
MFA,Friday,11:00,93.11793886597813
MFA,Monday,12:00,89.0936330725607
DBMS,Monday,10:00,91.12574977801017
DBMS,Tuesday,12:00,74.74590807540913
DBMS,Friday,13:00,91.60685035687888
IoT,Wednesday,11:00,76.68034373937809
IoT,Thursday,09:00,91.60160989067057
DS,Wednesday,13:00,94.24925433147475
IoT,Friday,09:00,72.23616464456974
IoT,Monday,13:00,73.47737464190438
DS,Tuesday,11:00,98.70413514386115
DBMS,Friday,10:00,87.09876266629294
IoT,Friday,13:00,99.98738387713917
DS,Tuesday,13:00,82.85153740637033
IoT,Monday,13:00,95.9705933796243
MFA,Wednesday,10:00,85.92156415134868
MFA,Thursday,09:00,83.95288142787378
IoT,Wednesday,09:00,70.2330467412761
OOP,Thursday,12:00,79.27724932807098
IoT,Monday,11:00,79.42800878082747
OOP,Friday,11:00,71.1287820998132
IoT,Thursday,11:00,93.05685906944362
DBMS,Monday,13:00,80.70738718766178
DBMS,Monday,13:00,72.62033855729473
DS,Thursday,12:00,73.0265721945034
OOP,Wednesday,13:00,98.80518348466936
OOP,Thursday,13:00,77.30415994088548
MFA,Friday,12:00,82.90079291873727
DS,Wednesday,09:00,89.97232490753682
DBMS,Monday,13:00,82.56670672160251
OOP,Friday,13:00,70.02303257474479
DBMS,Friday,11:00,99.48431512148579
IoT,Wednesday,10:00,75.86028808447745
IoT,Tuesday,09:00,74.9175121357406
IoT,Wednesday,10:00,91.50385246102095
OOP,Thursday,09:00,72.10218572840401
MFA,Friday,09:00,82.2234817977362
DBMS,Friday,10:00,71.32680787934112
MFA,Thursday,12:00,95.20597051294267
DS,Wednesday,13:00,92.39184825079307
MFA,Monday,13:00,76.94051626970142
IoT,Friday,10:00,75.27316413289785
IoT,Wednesday,12:00,78.08627065034251
OOP,Wednesday,10:00,93.33589924723495
DS,Tuesday,13:00,92.29857125423241
OOP,Tuesday,13:00,99.42642310953218
DS,Thursday,10:00,71.78206927796437
MFA,Friday,10:00,77.43077591137163
OOP,Monday,10:00,80.6561731843551
OOP,Friday,09:00,79.28605033936778
IoT,Tuesday,10:00,81.08856241982689
MFA,Monday,11:00,95.85947730690773
DBMS,Tuesday,11:00,80.83008319024373
MFA,Monday,09:00,88.27185848762828
OOP,Thursday,13:00,75.70979332486583
IoT,Monday,13:00,70.62123006244975
DS,Thursday,11:00,82.3631845613537
IoT,Monday,11:00,83.31069403207466
IoT,Monday,11:00,87.10438800159457
DS,Friday,11:00,97.10330279639263
IoT,Friday,12:00,89.36607626196144
MFA,Monday,13:00,99.34164897033256
DBMS,Wednesday,12:00,83.6263365948882
IoT,Monday,13:00,73.90470130067332
MFA,Thursday,12:00,87.74202551428343
MFA,Friday,12:00,94.45956439501023
OOP,Tuesday,10:00,97.17669254294292
OOP,Tuesday,11:00,73.99561282204587
DS,Monday,09:00,95.08394804145337
DS,Wednesday,10:00,73.12037608617037
DS,Friday,12:00,98.34282502491146
IoT,Thursday,12:00,78.46098910373478
MFA,Wednesday,13:00,81.40215666403097
OOP,Wednesday,10:00,83.58060802401984
DBMS,Tuesday,11:00,95.1607063182885
DBMS,Thursday,11:00,78.76504935427505
IoT,Wednesday,12:00,76.77273738980186
IoT,Thursday,13:00,87.55696433583579
MFA,Friday,12:00,98.22896149762042
MFA,Wednesday,11:00,87.80267992415098
OOP,Wednesday,12:00,92.30796628098702
OOP,Monday,11:00,80.79134969444846
MFA,Wednesday,11:00,74.88970715541443
DS,Friday,13:00,74.43984202281783
OOP,Friday,12:00,78.10224263316037
OOP,Friday,11:00,85.20567591365426
MFA,Tuesday,11:00,85.6782558493038
DS,Tuesday,13:00,89.99906165876767
OOP,Monday,12:00,72.88224441035443
OOP,Thursday,10:00,95.793365589691
IoT,Thursday,09:00,73.50517319274415
DS,Friday,09:00,99.41735585583541
MFA,Monday,11:00,95.67206442931295
DS,Friday,11:00,70.9382493354802
DBMS,Monday,12:00,70.59011845325998
DBMS,Tuesday,11:00,80.89889002263884
DBMS,Wednesday,11:00,98.50941353534763
IoT,Wednesday,09:00,83.5510049915902
DBMS,Tuesday,12:00,98.12123176574697
OOP,Wednesday,13:00,98.4499902635503
OOP,Monday,09:00,97.8087430254346
MFA,Monday,10:00,94.48214872748167
DS,Monday,10:00,74.30423313819186
IoT,Wednesday,10:00,87.7518241889104
MFA,Wednesday,13:00,91.43548581542528
MFA,Wednesday,09:00,74.42073240110581
MFA,Wednesday,13:00,71.2144472805092
IoT,Monday,09:00,97.90044574082442
IoT,Thursday,09:00,94.29707484797109
DS,Thursday,10:00,91.60844345891206
DS,Thursday,12:00,86.13409564357285
DBMS,Tuesday,11:00,75.78949731893607
OOP,Monday,12:00,74.88844315738092
OOP,Monday,12:00,96.89286728063819
MFA,Wednesday,12:00,80.7237769218739
DBMS,Monday,11:00,83.98338452385877
IoT,Monday,11:00,81.10867740920179
DS,Friday,10:00,91.75333916326166
MFA,Friday,12:00,83.51868090607438
IoT,Thursday,11:00,97.27416157355105
MFA,Monday,10:00,75.40645361224081
OOP,Tuesday,09:00,91.20480994708788
DBMS,Friday,12:00,70.13698777726816
MFA,Tuesday,11:00,80.0946932932495
MFA,Wednesday,13:00,99.77206176577556
MFA,Monday,12:00,71.72503552272454
IoT,Friday,12:00,82.41892465698363
MFA,Wednesday,12:00,92.89832468855619
MFA,Monday,10:00,79.44046522734139
IoT,Thursday,12:00,80.60574765016112
IoT,Monday,12:00,74.44297971194743
MFA,Friday,12:00,98.4644172873357
IoT,Thursday,13:00,76.56011879767952
DBMS,Tuesday,13:00,87.21798310367548
DBMS,Monday,10:00,91.63265335538692
OOP,Tuesday,11:00,94.30285634025626
DBMS,Friday,10:00,73.66067913034422
DS,Wednesday,12:00,70.96398800724157
DS,Tuesday,11:00,88.02963841363959
DS,Wednesday,10:00,81.39479710379854
IoT,Thursday,11:00,88.27150973539543
IoT,Wednesday,10:00,74.533263099231
OOP,Tuesday,13:00,81.30936625642043
IoT,Thursday,11:00,93.93585727284014
DS,Tuesday,13:00,73.15384722033978
IoT,Friday,09:00,73.29808124988597
DBMS,Tuesday,12:00,75.3983684298417
DBMS,Thursday,10:00,78.77732750043288
OOP,Wednesday,09:00,88.73452970391497
DS,Monday,09:00,98.23894826934313
IoT,Tuesday,12:00,88.30541976353733
OOP,Wednesday,13:00,71.97734603014965
DS,Monday,13:00,84.23214077680295
OOP,Wednesday,13:00,74.70228770120204
OOP,Tuesday,13:00,96.80257969594798
DS,Friday,12:00,83.37407526109544
IoT,Thursday,13:00,90.99086261645701
OOP,Wednesday,12:00,96.01389183705027
IoT,Tuesday,13:00,93.17684437164459
DBMS,Wednesday,10:00,83.8948759200633
OOP,Friday,13:00,89.92285930002818
MFA,Tuesday,13:00,91.99139627868868
DS,Wednesday,09:00,75.80566800707392
DBMS,Thursday,12:00,71.4733079119493
IoT,Wednesday,12:00,84.22251191205586
MFA,Tuesday,10:00,86.9322915388689
IoT,Friday,11:00,76.4892493117388
DS,Tuesday,10:00,90.40917277026628
OOP,Wednesday,13:00,95.26903762252066
IoT,Monday,13:00,97.4993761524063
MFA,Thursday,11:00,92.71568619916711
DBMS,Monday,09:00,92.03899313382153
IoT,Friday,13:00,81.57092865715839
OOP,Thursday,10:00,71.04499033883174
IoT,Monday,11:00,93.11889030528368
MFA,Monday,13:00,70.54281730623659
IoT,Monday,13:00,81.36557638698702
OOP,Friday,11:00,93.36104619490705
MFA,Thursday,09:00,98.56327110805765
IoT,Wednesday,11:00,99.11690606489788
MFA,Friday,09:00,90.83169786689601
MFA,Wednesday,10:00,90.63990542247066
DS,Tuesday,13:00,90.846335964101
OOP,Wednesday,11:00,74.59785474481744
OOP,Wednesday,10:00,92.14176163506322
DS,Tuesday,13:00,80.71767703951143
DBMS,Tuesday,11:00,70.85227367423526
IoT,Thursday,09:00,75.54712756294622
MFA,Wednesday,12:00,92.63248282942503
DS,Tuesday,13:00,76.80909616138844
MFA,Friday,10:00,77.34617880082725
DS,Tuesday,12:00,89.52703104306428
IoT,Wednesday,10:00,85.15155677818963
DBMS,Monday,11:00,99.04858299977053
DBMS,Friday,12:00,87.50562615416969
MFA,Friday,09:00,81.96445215888025
OOP,Tuesday,13:00,91.39505988619484
MFA,Wednesday,10:00,78.62030757897578
DS,Wednesday,11:00,74.28420492412057
MFA,Friday,10:00,85.61564000653104
DBMS,Friday,11:00,77.00971623381952
OOP,Friday,10:00,91.6922013580345
DBMS,Wednesday,10:00,73.06732403517181
OOP,Wednesday,10:00,75.75504680365347
IoT,Friday,11:00,97.59224024943569
OOP,Wednesday,12:00,84.97843554116817
IoT,Friday,11:00,71.46022255196877
MFA,Friday,12:00,88.65880677130308
IoT,Tuesday,11:00,73.46180434559399
DS,Friday,11:00,71.33750881943575
OOP,Tuesday,11:00,89.91622509421644
IoT,Tuesday,12:00,86.5512828427469
OOP,Thursday,10:00,83.32554883597024
IoT,Tuesday,12:00,98.52280485807123
OOP,Wednesday,13:00,73.98875790037711
IoT,Wednesday,10:00,72.17643699691297
DBMS,Thursday,12:00,72.35767038927186
MFA,Wednesday,13:00,98.13506029392643
DBMS,Wednesday,09:00,74.78965487756835
DBMS,Thursday,10:00,74.67088866121172
MFA,Monday,11:00,72.07474111000745
MFA,Thursday,12:00,71.11579443440263
DS,Wednesday,13:00,70.63699387704894
OOP,Friday,12:00,99.67554010009434
DS,Thursday,12:00,86.32045350235266
DBMS,Friday,09:00,79.28972442814897
OOP,Thursday,10:00,94.04278740670378
IoT,Wednesday,10:00,76.00180101692635
MFA,Friday,09:00,91.01647823328378
MFA,Wednesday,10:00,71.04386014568072
OOP,Thursday,09:00,76.87003713493375
IoT,Monday,11:00,91.31315158372001
DS,Tuesday,13:00,73.14205239908792
MFA,Friday,12:00,97.08811511862342
OOP,Friday,10:00,70.9099571959397
MFA,Monday,10:00,88.95090559906902
MFA,Wednesday,11:00,93.96853909535976
OOP,Monday,10:00,74.740722415494
OOP,Thursday,12:00,81.50984302770885
DS,Friday,13:00,86.22708952918741
DS,Monday,12:00,93.52642719383738
IoT,Monday,12:00,72.56168691658655
DBMS,Friday,10:00,94.16136462156861
OOP,Friday,12:00,83.26639557203877
DS,Wednesday,09:00,89.65271488586285
IoT,Monday,11:00,94.08207942722791
DS,Monday,11:00,88.52154263901537
MFA,Monday,09:00,88.18648341171728
DS,Friday,09:00,88.80023002185922
IoT,Tuesday,13:00,73.79373305189986
DS,Monday,12:00,75.83938534527887
OOP,Thursday,09:00,90.47513474333167
OOP,Monday,09:00,72.21324794400644
DS,Wednesday,09:00,98.32995253048227
MFA,Thursday,09:00,74.10794163271
DS,Monday,09:00,91.95107150648465
OOP,Wednesday,12:00,76.53006628731215
IoT,Thursday,10:00,84.64181013461713
OOP,Thursday,09:00,99.92269547920023
MFA,Friday,11:00,94.26935903994077
MFA,Tuesday,13:00,88.67124753781309
OOP,Friday,11:00,96.60223380296
MFA,Friday,13:00,77.86378795593909
IoT,Tuesday,12:00,94.58289092337719
IoT,Friday,09:00,84.78404313869682
DS,Friday,12:00,90.4468837161351
OOP,Friday,12:00,76.15166152215157
MFA,Thursday,11:00,99.42775479083446
MFA,Tuesday,10:00,70.00425926456441
OOP,Wednesday,11:00,71.4397904083526
DBMS,Friday,13:00,80.90350725617616
MFA,Friday,11:00,87.70260354571889
DS,Wednesday,11:00,80.0754896819841
DBMS,Thursday,10:00,72.63492182254322
OOP,Thursday,12:00,77.81026408689681
MFA,Tuesday,13:00,87.91081554955136
DS,Thursday,13:00,78.9749187088268
IoT,Thursday,12:00,80.39175947981308
OOP,Wednesday,12:00,76.51965089305794
DBMS,Wednesday,09:00,78.05791303518862
OOP,Wednesday,13:00,70.71984282887735
DS,Monday,11:00,78.95710707893929
DBMS,Wednesday,12:00,74.99326750782416
DS,Wednesday,13:00,85.88334433173533
DS,Monday,11:00,88.24122170316606
IoT,Thursday,13:00,97.45628954513793
DS,Monday,12:00,95.91055669471572
IoT,Thursday,13:00,73.66496581937578
OOP,Friday,12:00,84.71302738573938
DS,Monday,09:00,73.00838936265073
OOP,Friday,13:00,89.5811055471851
DBMS,Friday,10:00,71.32106770873307
MFA,Thursday,09:00,87.51763205097852
OOP,Friday,10:00,92.8325869669369
IoT,Wednesday,13:00,71.57356590320728
OOP,Wednesday,12:00,79.12270813477731
DS,Wednesday,10:00,78.38146427070868
OOP,Thursday,10:00,90.60901419379391
MFA,Thursday,13:00,75.87304819948264
DBMS,Thursday,10:00,98.30360243535998
OOP,Monday,13:00,70.92177717401148
IoT,Friday,11:00,73.62820997317165
DS,Friday,11:00,81.13332507409801
DBMS,Thursday,09:00,71.0071278021458
DBMS,Thursday,11:00,86.93853440470967
MFA,Thursday,10:00,98.24500160849867
OOP,Monday,11:00,76.48969960185894
IoT,Tuesday,10:00,97.84365248469058
OOP,Monday,09:00,72.12848176146919
IoT,Wednesday,09:00,94.69691018673763
DBMS,Wednesday,13:00,94.78093130229458
DBMS,Thursday,13:00,88.59666009302379
MFA,Thursday,12:00,97.62761736548347
OOP,Wednesday,13:00,83.94677086301854
MFA,Tuesday,10:00,80.78633352184943
MFA,Friday,12:00,96.34791898728301
OOP,Friday,10:00,83.35374335634472
DS,Monday,13:00,90.78914810622337
DS,Tuesday,13:00,82.99087167204748
DBMS,Friday,11:00,75.7666588612541
DS,Tuesday,11:00,81.8725915028509
DBMS,Tuesday,11:00,95.93817943891287
IoT,Tuesday,12:00,72.16155497980206
DS,Friday,11:00,98.51769984666477
OOP,Wednesday,12:00,99.18625762219179
IoT,Thursday,10:00,97.16526123096939
DS,Thursday,13:00,94.24848865366017
DBMS,Wednesday,10:00,94.05085298021226
IoT,Thursday,09:00,74.2185722404692
IoT,Thursday,12:00,80.33030516450485
MFA,Friday,12:00,83.84331198457538
OOP,Tuesday,12:00,81.9772154793315
